0.00, -23.00,
0.00, -37.00,
0.00, -20.00,
0.00, -36.00,
0.00, -31.00,
0.00, -28.00,
0.00, -20.00,
0.00, -20.00,
0.00, -28.90,
0.00, -28.80,
0.00, -31.50,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.80,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -21.00,
0.00, -21.80,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.80,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -21.70,
0.00, -23.00,
0.20, -26.50,
0.40, -20.60,
0.00, -20.00,
0.10, -22.00,
0.10, -31.40,
0.10, -31.30,
0.20, -28.50,
0.40, -23.70,
