0.00, -23.00,
0.00, -23.00,
0.00, -23.00,
0.00, -26.00,
0.00, -20.80,
0.00, -27.20,
0.00, -23.20,
0.00, -20.00,
0.00, -21.20,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.20, -20.50,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -21.80,
0.00, -20.80,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.20, -19.40,
0.00, -31.40,
0.10, -20.30,
0.00, -23.20,
0.20, -22.70,
0.10, -18.70,
0.50, -12.50,
0.00, -21.50,
0.40, -16.00,
0.10, -23.20,
0.30, -22.40,
0.10, -23.50,
0.00, -21.10,
0.00, -21.30,
0.20, -18.50,
0.00, -24.90,
0.50, -20.10,
0.10, -29.40,
0.30, -21.70,
0.10, -23.90,
0.20, -21.40,
0.40, -23.70,
0.70, -12.50,
0.40, -22.90,
0.40, -22.80,
0.20, -26.70,
0.40, -22.40,
0.10, -25.10,
0.20, -20.40,
0.30, -18.70,
0.60, -14.80,
0.60, -13.50,
0.80, -10.10,
1.00, -8.30,
0.30, -16.60,
0.80, -10.90,
0.80, -10.50,
0.80, -12.00,
0.70, -13.70,
0.90, -11.20,
0.80, -10.00,
1.00, -6.70,
0.90, -9.90,
1.00, -6.50,
0.90, -14.00,
0.60, -15.20,
0.90, -13.10,
