0.70, -20.50,
0.60, -18.10,
0.00, -23.00,
0.00, -23.00,
0.00, -23.00,
0.00, -28.00,
0.00, -35.00,
0.00, -35.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.30, -17.10,
0.00, -26.70,
0.00, -20.00,
0.60, -17.10,
1.00, -10.60,
0.10, -19.80,
0.30, -18.30,
0.10, -18.80,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.60, -15.10,
0.60, -15.00,
0.40, -22.70,
0.00, -20.00,
0.00, -20.00,
0.30, -18.20,
0.90, -11.80,
0.80, -16.30,
0.20, -20.30,
0.90, -14.00,
0.80, -16.60,
0.30, -20.90,
0.20, -19.80,
0.50, -15.10,
1.00, -10.90,
0.50, -19.30,
1.00, -8.30,
1.00, -10.00,
1.00, -10.90,
1.00, -9.10,
1.00, -8.90,
0.50, -21.30,
0.70, -11.50,
1.00, -8.60,
0.90, -12.00,
1.00, -8.10,
0.90, -10.40,
1.00, -7.60,
1.00, -7.90,
0.90, -11.40,
1.00, -7.60,
1.00, -6.80,
1.00, -7.30,
1.00, -7.20,
1.00, -6.40,
0.90, -10.80,
1.00, -7.30,
1.00, -7.90,
1.00, -8.30,
0.70, -16.00,
1.00, -7.30,
1.00, -7.90,
0.80, -10.60,
1.00, -6.00,
1.00, -7.70,
1.00, -6.90,
0.60, -15.20,
1.00, -7.30,
0.90, -8.50,
0.80, -9.20,
0.80, -9.30,
1.00, -6.60,
0.90, -8.90,
0.80, -10.90,
1.00, -6.40,
1.00, -6.90,
1.00, -5.90,
1.00, -7.40,
1.00, -6.80,
1.00, -8.80,
1.00, -7.10,
0.70, -12.00,
0.90, -13.20,
1.00, -7.60,
1.00, -7.10,
1.00, -6.70,
1.00, -7.50,
1.00, -6.80,
0.90, -10.70,
1.00, -6.80,
1.00, -6.20,
