0.00, -25.30,
0.00, -25.40,
0.00, -28.00,
0.00, -26.10,
0.00, -31.00,
0.00, -28.50,
0.00, -31.40,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -29.20,
0.00, -29.10,
0.00, -33.50,
0.00, -29.70,
0.00, -29.50,
0.00, -33.20,
0.00, -33.10,
0.00, -33.20,
0.00, -34.50,
0.00, -29.10,
0.00, -29.20,
0.00, -28.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
