0.00, -32.60,
0.00, -32.60,
0.00, -31.60,
0.00, -31.40,
0.00, -31.70,
0.00, -32.70,
0.00, -32.00,
0.00, -30.60,
0.00, -32.10,
0.00, -35.40,
0.00, -31.30,
0.00, -31.30,
0.00, -32.60,
0.00, -31.90,
0.00, -30.90,
0.00, -31.40,
0.00, -31.50,
0.00, -32.50,
0.00, -29.70,
0.00, -30.20,
0.00, -30.30,
0.00, -33.30,
0.00, -30.30,
0.00, -30.80,
0.00, -33.70,
0.00, -32.20,
0.00, -28.80,
0.00, -30.80,
0.00, -31.40,
0.00, -29.30,
0.00, -31.60,
0.00, -30.70,
0.00, -32.40,
0.00, -24.10,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -24.60,
0.00, -24.00,
0.00, -24.30,
0.00, -24.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -29.90,
0.00, -26.80,
0.00, -27.00,
0.00, -33.20,
0.00, -27.90,
0.00, -23.30,
0.00, -26.40,
0.00, -28.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -25.00,
0.00, -25.00,
0.00, -26.00,
0.00, -26.00,
0.00, -26.10,
0.00, -26.00,
0.00, -26.10,
0.00, -26.10,
0.00, -26.00,
0.00, -20.00,
0.00, -22.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -22.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.80, -10.20,
0.00, -22.00,
0.00, -22.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -33.80,
