0.00, -35.00,
0.00, -34.40,
0.00, -34.90,
0.00, -34.50,
0.00, -35.00,
0.00, -35.30,
0.00, -34.90,
0.00, -34.80,
0.00, -34.60,
0.00, -34.50,
0.00, -35.30,
0.00, -35.00,
0.00, -34.90,
0.00, -34.40,
0.00, -34.00,
0.00, -35.20,
0.00, -35.00,
0.00, -34.90,
0.00, -34.70,
0.00, -34.80,
0.00, -34.50,
0.00, -34.00,
0.00, -35.10,
0.00, -34.80,
0.00, -34.70,
0.00, -34.70,
0.00, -35.30,
0.00, -34.40,
0.00, -34.20,
0.00, -34.10,
0.00, -34.60,
0.00, -35.30,
0.00, -34.40,
0.00, -35.00,
0.00, -34.80,
0.00, -34.80,
0.00, -34.10,
0.00, -34.80,
0.00, -34.40,
0.00, -34.90,
0.00, -35.50,
0.00, -34.70,
0.00, -35.00,
0.00, -34.20,
0.00, -35.10,
0.00, -35.00,
0.00, -35.00,
0.00, -35.50,
0.00, -35.30,
0.00, -34.20,
0.00, -24.60,
0.00, -24.60,
0.00, -24.40,
0.00, -24.60,
0.00, -24.60,
0.00, -24.40,
0.00, -24.50,
0.00, -24.60,
0.00, -24.90,
0.00, -24.50,
0.00, -24.70,
0.00, -24.90,
0.00, -24.50,
0.00, -24.30,
0.00, -24.60,
0.00, -24.40,
0.00, -24.50,
0.00, -24.40,
0.00, -24.80,
0.00, -24.50,
0.00, -24.40,
0.00, -24.70,
0.00, -24.40,
0.00, -24.40,
0.00, -24.50,
0.00, -24.80,
0.00, -24.50,
0.00, -24.70,
0.00, -24.40,
0.00, -24.50,
0.00, -24.20,
0.00, -24.50,
0.00, -24.50,
0.00, -24.60,
0.00, -24.50,
0.00, -24.40,
0.00, -24.40,
0.00, -24.60,
0.00, -24.60,
0.00, -24.40,
0.00, -24.50,
0.00, -24.80,
0.00, -24.70,
0.00, -24.60,
0.00, -25.00,
0.00, -24.80,
0.00, -24.40,
0.00, -24.60,
0.00, -24.30,
0.00, -25.00,
0.00, -36.90,
0.00, -38.60,
0.00, -36.70,
0.00, -38.50,
0.00, -38.40,
0.00, -33.00,
0.00, -36.50,
0.00, -33.10,
0.00, -34.70,
0.00, -38.90,
0.00, -36.90,
0.00, -37.10,
0.00, -35.20,
0.00, -34.80,
0.00, -36.90,
0.00, -31.00,
0.00, -36.70,
0.00, -38.50,
0.00, -36.80,
0.00, -34.50,
0.00, -36.60,
0.00, -36.70,
0.00, -36.80,
0.00, -36.70,
0.00, -36.90,
0.00, -36.80,
0.00, -30.90,
0.00, -35.10,
0.00, -35.10,
0.00, -34.80,
0.00, -36.60,
0.00, -33.10,
0.00, -34.90,
0.00, -38.90,
0.00, -34.80,
0.00, -37.10,
0.00, -36.70,
0.00, -38.50,
0.00, -36.90,
0.00, -34.70,
0.00, -38.40,
0.00, -36.50,
0.00, -34.70,
0.00, -34.90,
0.00, -38.60,
0.00, -34.90,
0.00, -29.10,
0.00, -36.90,
0.00, -34.90,
0.00, -36.50,
