0.00, -25.00,
0.00, -25.00,
0.00, -25.00,
0.00, -25.00,
0.00, -28.00,
0.50, -22.10,
0.20, -26.40,
0.20, -28.00,
0.30, -24.90,
0.20, -27.50,
0.00, -31.60,
0.10, -27.30,
0.20, -26.40,
0.40, -19.40,
0.60, -12.80,
0.00, -20.00,
0.40, -18.30,
0.80, -13.30,
0.60, -15.60,
0.90, -10.50,
0.90, -13.90,
1.00, -10.30,
1.00, -13.20,
0.90, -11.50,
1.00, -11.30,
0.60, -13.50,
0.80, -13.80,
0.60, -17.90,
0.70, -16.20,
0.80, -12.60,
0.80, -13.70,
1.00, -11.10,
1.00, -9.80,
1.00, -7.50,
1.00, -9.30,
1.00, -6.80,
1.00, -6.40,
1.00, -6.30,
1.00, -6.40,
0.80, -10.50,
1.00, -6.90,
1.00, -7.00,
1.00, -6.80,
1.00, -7.00,
1.00, -7.10,
1.00, -6.40,
1.00, -6.00,
1.00, -6.70,
1.00, -6.90,
1.00, -7.00,
0.80, -12.20,
0.40, -22.50,
0.00, -23.00,
0.10, -30.40,
0.00, -21.20,
0.00, -22.90,
0.00, -23.20,
0.00, -27.50,
0.20, -25.10,
0.00, -30.20,
0.00, -29.00,
0.00, -26.00,
0.00, -23.40,
0.00, -27.10,
0.00, -20.80,
0.00, -23.20,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -21.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -21.00,
0.00, -21.00,
0.00, -20.00,
0.00, -20.90,
0.00, -20.90,
0.00, -21.00,
0.00, -20.00,
0.00, -21.10,
0.00, -21.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -22.70,
0.00, -21.10,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -24.00,
0.00, -22.20,
0.00, -20.00,
0.00, -21.40,
0.00, -21.60,
0.00, -25.80,
0.00, -20.00,
0.00, -20.80,
0.00, -22.20,
0.00, -22.40,
0.00, -20.00,
0.00, -21.20,
0.00, -21.30,
0.00, -22.30,
0.00, -22.90,
0.00, -21.80,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.80,
0.00, -21.50,
0.00, -20.00,
0.00, -20.00,
0.00, -21.50,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -21.10,
0.00, -20.00,
0.00, -20.80,
0.00, -21.40,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -21.30,
