0.00, -25.00,
0.00, -20.00,
0.00, -34.70,
0.00, -20.00,
0.00, -20.00,
0.00, -24.00,
0.00, -24.00,
0.10, -27.40,
0.00, -27.00,
0.00, -31.00,
0.00, -33.10,
0.10, -19.40,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.50, -15.80,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.40, -18.70,
0.30, -18.80,
0.30, -19.70,
0.10, -31.70,
0.20, -18.90,
0.30, -26.50,
0.00, -30.80,
0.00, -24.40,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -27.40,
0.30, -18.40,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.20, -18.80,
0.00, -27.30,
0.00, -30.60,
0.00, -20.00,
0.00, -20.00,
0.00, -25.50,
0.00, -20.00,
0.00, -21.90,
0.00, -21.90,
0.00, -30.80,
0.10, -19.60,
0.00, -22.80,
0.10, -19.20,
0.40, -20.00,
0.30, -22.50,
0.00, -21.20,
0.00, -20.00,
0.00, -20.00,
0.00, -23.70,
0.00, -20.00,
0.00, -20.00,
0.00, -29.90,
0.00, -24.00,
0.00, -24.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -27.20,
0.00, -23.60,
0.00, -23.20,
0.00, -20.00,
0.00, -20.00,
0.00, -28.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -28.00,
0.00, -28.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -27.20,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.60, -15.40,
0.00, -28.80,
0.00, -28.00,
0.00, -28.00,
0.00, -28.00,
0.00, -28.00,
0.00, -28.00,
0.00, -27.90,
0.00, -28.00,
0.00, -28.00,
0.40, -19.00,
0.10, -25.60,
0.00, -28.00,
0.00, -26.40,
0.00, -29.90,
0.10, -19.80,
0.10, -25.90,
0.20, -23.70,
0.00, -20.00,
0.30, -23.10,
0.10, -25.90,
0.00, -28.00,
0.00, -28.00,
0.00, -28.00,
0.20, -24.30,
0.20, -23.40,
0.20, -23.60,
0.30, -21.60,
0.20, -23.70,
0.00, -28.10,
0.00, -28.00,
0.30, -21.40,
0.10, -31.10,
