0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -29.10,
0.00, -28.50,
0.00, -28.10,
0.00, -28.90,
0.00, -30.10,
0.00, -32.10,
0.00, -30.50,
0.00, -27.00,
0.00, -34.50,
0.00, -34.80,
0.00, -34.80,
0.00, -34.90,
0.00, -30.50,
0.00, -30.80,
0.00, -30.90,
0.00, -30.50,
0.00, -27.50,
0.00, -27.60,
0.00, -27.30,
0.00, -27.20,
0.00, -27.20,
0.00, -27.60,
0.00, -21.90,
0.00, -23.70,
0.00, -25.30,
0.00, -21.50,
0.00, -20.00,
0.00, -20.00,
0.00, -25.70,
0.00, -25.30,
0.00, -25.10,
0.00, -25.20,
0.00, -25.40,
0.00, -25.40,
0.00, -25.40,
0.00, -25.50,
0.00, -23.20,
0.00, -23.20,
0.00, -23.70,
0.00, -23.00,
0.00, -23.20,
0.00, -23.50,
0.00, -23.20,
0.00, -23.40,
0.00, -23.20,
0.00, -23.50,
0.00, -23.60,
0.00, -31.00,
0.00, -31.70,
0.00, -31.30,
0.00, -30.70,
0.00, -31.10,
0.00, -21.80,
0.00, -23.70,
0.00, -23.80,
0.00, -23.40,
0.00, -23.50,
0.00, -23.30,
0.00, -25.70,
0.00, -25.80,
0.00, -26.30,
0.00, -25.60,
0.00, -25.80,
0.00, -26.10,
0.00, -25.40,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -31.70,
0.00, -31.30,
0.00, -31.40,
0.00, -31.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -26.20,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -28.60,
0.00, -28.70,
0.00, -28.90,
0.00, -28.30,
0.00, -28.70,
0.00, -29.10,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -29.70,
0.00, -32.90,
0.00, -26.90,
0.00, -29.40,
0.00, -20.00,
0.00, -24.80,
0.00, -24.80,
0.00, -25.20,
0.00, -25.20,
0.00, -25.10,
0.00, -25.30,
0.00, -25.20,
0.00, -25.10,
0.00, -35.60,
0.00, -24.50,
0.00, -26.40,
0.30, -28.40,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -35.80,
0.00, -33.90,
0.00, -35.50,
0.70, -13.20,
0.00, -21.30,
0.00, -20.00,
0.00, -26.60,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -21.10,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
