0.00, -20.00,
0.00, -20.00,
0.00, -28.00,
0.00, -30.60,
0.00, -28.00,
0.00, -20.00,
0.10, -21.80,
0.00, -20.00,
0.00, -20.00,
0.10, -25.00,
0.00, -20.00,
0.00, -22.70,
0.00, -20.00,
0.00, -23.10,
0.00, -21.80,
0.00, -29.90,
0.00, -24.20,
0.00, -25.60,
0.00, -26.30,
0.00, -25.80,
0.00, -26.90,
0.00, -32.10,
0.00, -30.40,
0.00, -30.40,
0.00, -31.70,
0.00, -28.70,
0.00, -30.50,
0.00, -27.60,
0.00, -32.20,
0.00, -24.10,
0.00, -30.10,
0.00, -30.90,
0.00, -21.70,
0.00, -26.60,
0.00, -31.60,
0.00, -27.20,
0.00, -23.90,
0.00, -23.90,
0.00, -34.30,
0.00, -22.80,
0.00, -27.00,
0.00, -24.50,
0.00, -24.10,
0.00, -24.50,
0.00, -24.40,
0.00, -24.90,
0.00, -27.30,
0.00, -22.80,
0.00, -25.60,
0.00, -20.00,
0.00, -21.80,
0.00, -22.40,
0.00, -21.00,
0.00, -25.70,
0.00, -24.00,
0.00, -24.00,
0.00, -28.00,
0.00, -28.20,
0.00, -28.00,
0.00, -28.10,
0.00, -28.00,
0.00, -28.00,
0.00, -28.00,
0.00, -26.50,
0.10, -25.70,
0.00, -28.00,
0.00, -28.00,
0.10, -25.60,
0.00, -25.70,
0.10, -25.80,
0.00, -28.00,
0.00, -28.00,
0.00, -24.10,
0.10, -20.30,
0.40, -20.20,
0.00, -34.00,
0.00, -34.00,
0.00, -27.80,
0.00, -28.00,
0.00, -28.00,
0.00, -25.00,
0.00, -25.00,
0.00, -28.20,
0.00, -28.00,
0.20, -23.50,
0.00, -21.90,
0.00, -29.40,
0.00, -20.30,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -21.40,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
0.00, -20.00,
